time,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_yaw,gyro_pitch,gyro_roll,orient_yaw,orient_pitch,orient_roll,gps_lat,gps_lon,gps_speed,gps_accuracy,gps_orient,gps_sats,ins_vel_x,ins_vel_y,ins_vel_z,ins_pos_x,ins_pos_y,ins_pos_z,ins_is_reset,_t_sec,true_vel_x,true_vel_y,true_pos_x,true_pos_y,true_speed_ms,true_heading,err_vel_x,err_vel_y,err_pos_x,err_pos_y
20.0,0.0944,0.1348,9.8336,-0.0002,0.0012,9.8066,0.0003,-0.0055,0.0182,343.29,-88.46,-176.63,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.1803331137097738,0.5786628095117945,0.0,0.0,0.0,0.0,False,0.0,0.1803331137097738,0.5786628095117945,0.0,0.0,0.606111111111111,17.309,0.0,0.0,0.0,0.0
120.0,0.0343,-0.083,9.9933,-0.0019,-0.0001,9.8066,0.0239,-0.022,0.0427,342.69,-88.47,-177.23,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.19108737628730263,0.584490937925654,0.010680000000000066,0.01857102449985382,0.05815768737187242,0.0005340000000000032,False,0.09999999999999999,0.15532746059172806,0.5432295831303908,0.006759594822065107,0.05559746425024406,0.5650000000016897,15.957000000044923,-0.03575991569557457,-0.04126135479526316,-0.011811429677788712,-0.0025602231216283605
220.0,-0.1262,0.0623,9.732,-0.0066,0.0039,9.8066,-0.0271,0.0145,-0.0228,342.69,-88.47,-177.23,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.19230015204423068,0.5836307292396902,0.016280000000000072,0.037740400916430494,0.11656377073013963,0.0018820000000000104,False,0.2,0.22224258094820512,0.6438327274159441,0.03379797410875171,0.11119492708616557,0.6811111111106746,19.04399999990294,0.029942428903974444,0.060201998176253935,-0.003942426807678784,-0.005368843643974053
320.0,0.0465,-0.0244,9.9253,-0.002,0.0013,9.8066,0.0,0.0397,0.0226,343.87,-88.5,-176.07,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.1932280497212299,0.5856415858390898,0.018480000000000097,0.057016811004703516,0.17502738648407862,0.003620000000000018,False,0.3,0.1803506903464431,0.6412313473605118,0.04731716375130808,0.1779118830498872,0.6661111111115476,15.709000000097062,-0.01287735937478679,0.05558976152142203,-0.009699647253395435,0.002884496565808581
420.0,0.0531,0.1501,9.8509,0.0003,0.0012,9.8066,0.0048,0.0022,-0.0356,346.54,-88.5,-174.77,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.20198638768901053,0.5942935218418065,0.02662500000000012,0.07677753287521553,0.23402414186812343,0.005875250000000028,False,0.39999999999999997,0.1738582724202106,0.5806410079597051,0.06759594818954731,0.23350934659313177,0.6061111111119841,16.66899999998603,-0.028128115268799936,-0.013652513882101425,-0.009181584685668223,-0.0005147952749916529
520.0,-0.3031,-0.04,9.863,0.0004,-0.0016,9.8066,-0.0162,0.0056,0.008,344.51,-88.51,-175.45,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.19410950244455324,0.5974669393890044,0.03165500000000013,0.09658232738189373,0.29361216492966397,0.008789250000000042,False,0.5,0.18525844009956785,0.6531228321140403,0.08111513783318572,0.3002263025615459,0.6788888888888889,15.836,-0.008851062344985394,0.055655892725035905,-0.015467189548708016,0.006614137631881956
620.0,-0.1031,-0.131,9.8922,-0.0004,0.0013,9.8066,0.0087,-0.0059,0.0029,344.51,-88.51,-175.45,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.1821571936058122,0.5851296060692245,0.0387500000000002,0.115395662184412,0.3527419922025754,0.012309500000000057,False,0.6,0.12785658091113553,0.5297902365283113,0.08787473265515246,0.3558237653973056,0.5450000000027647,13.568000000021522,-0.054300612694676675,-0.05533936954091323,-0.02752092952925954,0.0030817731947301863
720.0,0.0352,0.116,9.7963,0.0001,0.0004,9.8066,-0.0037,-0.0217,0.0001,345.54,-88.53,-174.44,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.18454272374928,0.5847747518801802,0.04251000000000032,0.1337306580521666,0.4112372101000456,0.01637250000000008,False,0.7,0.19081431393385034,0.7097991952643835,0.10815351712026576,0.42254072136620513,0.7350000000000324,15.04699999992113,0.0062715901845703526,0.12502444338420327,-0.025577140931900846,0.011303511266159527
820.0,0.0935,-0.115,9.9135,-0.0004,0.001,9.8066,-0.0082,-0.0063,0.0021,345.43,-88.52,-174.55,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.19612814523044234,0.5876767708204466,0.04733500000000044,0.15276420150115272,0.46985978623507696,0.02086475000000012,False,0.7999999999999999,0.1572784498154599,0.7191126873618608,0.1216727067493851,0.5003771704620957,0.7361111111110787,12.337000000078874,-0.03884969541498243,0.1314359165414143,-0.031091494751767618,0.030517384227018773
920.0,-0.1435,0.0572,9.7802,0.0001,0.0027,9.8066,0.0002,0.0144,-0.0016,345.43,-88.52,-174.55,52.56183,-1.455243,0.0,6,129.42,26 / 28,0.19979268885716275,0.5854912489084395,0.05135500000000058,0.17256024320553298,0.5285181872215213,0.025799250000000176,False,0.9,0.1781339153609044,0.6614327692208758,0.14195149121449843,0.5670941264309953,0.6850000000007438,15.072999999960187,-0.02165877349625836,0.07594152031243628,-0.03060875199103455,0.038575939209474
