time,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_yaw,gyro_pitch,gyro_roll,orient_yaw,orient_pitch,orient_roll,gps_lat,gps_lon,gps_speed,gps_accuracy,gps_orient,gps_sats,ins_vel_x,ins_vel_y,ins_vel_z,ins_pos_x,ins_pos_y,ins_pos_z,ins_is_reset,_t_sec,true_vel_x,true_vel_y,true_pos_x,true_pos_y,true_speed_ms,true_heading,err_vel_x,err_vel_y,err_pos_x,err_pos_y
2607.0,-0.0716,-2.7477,10.5674,0.0243,0.0632,9.8064,-0.0214,0.4927,-0.237,350.47,-79.08,-155.31,52.5595,-1.482788,12.92,4,29.26,25 / 25,5.824643322369938,9.640018185392709,0.0,0.0,0.0,0.0,False,0.0,5.824643322369938,9.640018185392709,0.0,0.0,11.263055555555555,31.141,0.0,0.0,0.0,0.0
2707.0,4.8404,6.7711,8.9985,0.0316,0.0107,9.8066,-0.0223,0.8745,-0.5287,348.8,-78.83,-154.79,52.5595,-1.482788,12.92,4,29.26,25 / 25,5.889275697633912,9.795104739880625,-0.002369999999999975,0.5856959510001905,0.9717561462636632,-0.00011849999999999833,False,0.09999999999999964,5.6497182419160294,9.759618834262808,0.561082814072937,0.9785153539703261,11.276944444446672,30.065999999985465,-0.23955745571788256,-0.035485905617816726,-0.02461313692725342,0.006759207706662829
2808.0,0.2017,0.742,9.4676,0.0732,0.0839,9.806,0.1146,-0.349,0.2108,346.74,-78.8,-157.28,52.5595,-1.482788,12.92,4,29.26,25 / 25,5.939431661688406,10.12389582975669,-0.06030359999999995,1.1830456726459675,1.9776656750303472,-0.003283516799999994,False,0.20099999999999962,5.552835512052961,9.99261516005048,1.1209488219864523,1.9894996274499903,11.431819444449635,29.060759999982206,-0.3865961496354453,-0.131280669706209,-0.0620968506595152,0.011833952419643134
2907.0,4.4292,5.1777,7.8086,-0.0149,-0.0371,9.8065,-0.0692,0.3481,-0.2188,348.18,-78.45,-156.01,52.5595,-1.482788,12.92,4,29.26,25 / 25,5.981241138335807,10.365956170817539,-0.17599005000000015,1.7731189762471673,2.9919133490587733,-0.014980052475000023,False,0.2999999999999998,5.530586180041285,10.210282576201163,1.669728374284531,3.0022630185124535,11.611944444439148,28.443000000018163,-0.4506549582945212,-0.15567359461637587,-0.10339060196263627,0.01034966945368021
3007.0,1.3211,0.7961,9.6865,-0.013,0.0368,9.8065,0.0287,-0.7467,0.422,349.04,-78.89,-155.87,52.5595,-1.482788,12.92,4,29.26,25 / 25,6.07760710933687,10.626153924325155,-0.2819000500000002,2.3760613886308017,4.041518853815909,-0.037874557475000056,False,0.3999999999999999,5.444686055773155,10.331136206278988,2.2105310866108034,4.047495329865035,11.678055555554591,27.790000000009503,-0.6329210535637149,-0.29501771804616794,-0.1655303020199983,0.0059764760491267666
3108.0,1.9307,1.4061,9.8211,-0.0063,0.0533,9.8065,0.0419,-0.4032,0.2864,351.74,-79.08,-154.76,52.5595,-1.482788,12.92,4,29.26,25 / 25,6.09311525685506,10.675462279304348,-0.2872379000000001,2.990682868123494,5.117250472099198,-0.06661602395000006,False,0.5009999999999999,5.436708444398705,10.474741090343224,2.7635018599936134,5.103513548397242,11.801619444444468,27.430779999999896,-0.6564068124563551,-0.2007211889611238,-0.22718100812988062,-0.01373692370195645
3207.0,6.1093,1.9357,7.7019,0.0176,0.0687,9.8064,-0.041,-0.2601,0.1121,349.83,-79.37,-154.99,52.5595,-1.482788,12.92,4,29.26,25 / 25,6.331744085992186,10.8212406784653,-0.3907077499999998,3.605713405594431,6.181337268508793,-0.10017433362499997,False,0.5999999999999996,5.377712911966032,10.684957591326945,3.2988965452093386,6.171318429140968,11.961944444444708,26.71599999999408,-0.954031174026154,-0.13628308713835402,-0.3068168603850925,-0.010018839367824661
3307.0,-0.2789,-2.3815,11.05,0.0147,0.0984,9.8061,0.163,-0.7017,0.3319,350.3,-79.61,-155.09,52.5595,-1.482788,12.92,4,29.26,25 / 25,6.494733963045128,10.763712257135635,-0.43377774999999974,4.2470373080462975,7.260584915288841,-0.14139860862499998,False,0.6999999999999997,5.309679821297968,10.739073525933597,3.8261791897756434,7.2387897246391555,11.980000000004454,26.308999999994413,-1.1850541417471598,-0.024638731202038855,-0.4208581182706541,-0.02179519064968538
3407.0,6.5134,4.3074,7.99,-0.022,0.0092,9.8065,-0.0236,0.4102,-0.3496,349.8,-79.63,-154.12,52.5595,-1.482788,12.92,4,29.26,25 / 25,6.656554681701936,10.82658800503187,-0.4624427499999997,4.904601740283651,8.340099928397217,-0.18620963362499998,False,0.7999999999999998,5.341039008341249,10.894234228502091,4.3602218681559055,8.339619498747886,12.1330555555511,26.11700000000559,-1.3155156733606868,0.06764622347022176,-0.5443798721277453,-0.0004804296493308158
3508.0,-3.6897,0.2491,10.1264,0.0411,0.0868,9.8062,0.0731,-0.4044,0.1479,348.61,-79.8,-156.05,52.5595,-1.482788,12.92,4,29.26,25 / 25,6.629784720932548,10.984669840327012,-0.5380361999999996,5.575561880116692,9.441568449587841,-0.23673382059999992,False,0.9009999999999998,5.406334225229374,11.063786718309725,4.913192641511912,9.46257706239677,12.314049999999767,26.04251000000071,-1.2234504957031742,0.07911687798271316,-0.6623692386047804,0.021008612808929072
