time,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_yaw,gyro_pitch,gyro_roll,orient_yaw,orient_pitch,orient_roll,gps_lat,gps_lon,gps_speed,gps_accuracy,gps_orient,gps_sats,ins_vel_x,ins_vel_y,ins_vel_z,ins_pos_x,ins_pos_y,ins_pos_z,ins_is_reset,_t_sec,true_vel_x,true_vel_y,true_pos_x,true_pos_y,true_speed_ms,true_heading,err_vel_x,err_vel_y,err_pos_x,err_pos_y
476408.0,3.1117,0.1625,11.8133,-0.0038,-0.004,9.8066,0.0822,0.0304,-0.0016,322.33,-87.02,33.81,52.37938,-1.261814,8.71,3,291.5,18 / 20,-7.754493708840625,3.296539970384292,0.0,0.0,0.0,0.0,False,0.0,-7.754493708840625,3.296539970384292,0.0,0.0,8.42611111111111,293.031,0.0,0.0,0.0,0.0
476507.0,-0.7305,0.2432,9.5942,-0.0845,0.0272,9.8062,0.2246,0.0087,0.0085,326.48,-87.58,39.83,52.37938,-1.261814,8.71,3,291.5,18 / 20,-7.656477538054694,3.3702435863239284,0.0888128999999907,-0.7628430767212376,0.3300057860570221,0.004396238549999075,False,0.09899999999998954,-7.919835447884377,3.2394139288554773,-0.7794960042289123,0.31924063526649643,8.556736111122502,292.24592999993155,-0.26335790982968277,-0.1308296574684511,-0.016652927507674664,-0.010765150790525646
476607.0,-0.7597,0.7268,6.1762,-0.0653,0.0209,9.8064,0.1375,0.0131,-0.0009,357.78,-88.44,73.89,52.37938,-1.261814,8.71,3,291.5,18 / 20,-7.7214965893617755,3.3741453998095903,-0.10333210000005291,-1.5317417830922357,0.6672252353637746,0.0036702785499957997,False,0.19900000000001228,-7.83617834394004,3.1410786775014703,-1.560145912241615,0.6306976244660549,8.442280555552069,291.8429899999881,-0.1146817545782648,-0.23306672230811998,-0.028404129149379287,-0.03652761089771972
476707.0,-2.3296,1.1464,7.3149,0.0621,-0.0112,9.8064,-0.2626,-0.0101,0.0001,350.71,-88.44,71.85,52.37938,-1.261814,8.71,3,291.5,18 / 20,-7.877948837018337,3.423059232673589,-0.4094420999999485,-2.3117140544109755,1.0070854669878178,-0.021968431449995524,False,0.29899999999997817,-7.690779179246657,3.3017998497176397,-2.327288357258289,0.9640600144296292,8.369611111113185,293.2348999999595,0.1871696577716806,-0.1212593829559494,-0.015574302847313426,-0.04302545255818857
476808.0,2.5472,0.3131,7.42,0.16,-0.0316,9.8052,-0.4718,0.0035,0.041,320.41,-87.39,34.44,52.37938,-1.261814,8.71,3,291.5,18 / 20,-7.900345443736003,3.535668571621681,-0.6558012999999463,-3.1085179155890628,1.3585012211047256,-0.07576322314998972,False,0.39999999999997726,-7.783039818926739,3.20237683783211,-3.1087527857738535,1.2898611496688255,8.416111111106053,292.3650000000061,0.11730562480926388,-0.3332917337895709,-0.0002348701847907364,-0.06864007143590012
476908.0,2.7502,-0.4838,11.915,0.1461,-0.0216,9.8055,-0.2842,0.0272,0.0129,300.96,-85.53,16.42,52.37938,-1.261814,8.71,3,291.5,18 / 20,-7.699475460208428,3.722261427812803,-0.6697162999999494,-3.888508960786462,1.7213977210765323,-0.14203910314999957,False,0.5,-7.696557799057112,3.183298316091334,-3.875759477380933,1.612326437062661,8.328888888888889,292.47,0.0029176611513159756,-0.5389631117214688,0.012749483405528839,-0.10907128401387123
477007.0,4.339,0.8615,14.5418,0.0168,-0.0026,9.8066,0.1079,-0.0389,-0.0138,291.39,-84.1,11.21,52.37938,-1.261814,8.71,3,291.5,18 / 20,-7.54668405446232,4.035805416181304,-0.33096304999998516,-4.643193856762585,2.1054220298542,-0.1915727309749911,False,0.5989999999999895,-7.311424134756874,3.121621262705588,-4.5947773433669425,1.9205587734264595,7.949938888855843,293.12043000005673,0.23525991970544613,-0.9141841534757162,0.048416513395642014,-0.18486325642774037
477108.0,2.4376,0.5761,8.5513,-0.1771,0.0151,9.805,0.4896,-0.0006,0.0064,293.49,-85.16,15.59,52.37938,-1.261814,8.71,3,291.5,18 / 20,-7.460364650518516,4.375213902307108,-0.1552331499999867,-5.40104981636411,2.5301785054378607,-0.21612563907498947,False,0.6999999999999886,-7.660261205780744,3.16421604052418,-5.369046841730722,2.2350180256314416,8.28805555555103,292.444000000021,-0.19989655526222805,-1.2109978617829276,0.03200297463338764,-0.29516047980641913
477208.0,-2.4189,0.9641,8.8549,-0.1367,0.0456,9.8055,0.2637,-0.023,0.0523,319.7,-87.89,36.31,52.37938,-1.261814,8.71,3,291.5,18 / 20,-7.53985722542528,4.446571978441939,-0.26558815000001174,-6.151060910161471,2.9712677994754135,-0.23716670407499418,False,0.8000000000000114,-7.476201367373652,3.1992082711327976,-6.108902854004878,2.5574833137326,8.13194444444897,293.16699999997905,0.06365585805162777,-1.247363707309141,0.04215805615659285,-0.4137844857428137
477307.0,-1.2634,1.0393,8.7744,0.0207,-0.0131,9.8066,-0.1372,-0.0387,-0.0158,335.19,-88.52,45.37,52.37938,-1.261814,8.71,3,291.5,18 / 18,-7.723652928293174,4.408350144633027,-0.36379615000000126,-6.906604662770454,3.409586444567578,-0.26832122692499155,False,0.8990000000000009,-8.090784893119473,3.2044654312832828,-6.90855823767284,2.8877322458007226,8.70229444447748,291.6077499999097,-0.3671319648262985,-1.2038847133497441,-0.0019535749023855686,-0.5218541987668552
