time,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_yaw,gyro_pitch,gyro_roll,orient_yaw,orient_pitch,orient_roll,gps_lat,gps_lon,gps_speed,gps_accuracy,gps_orient,gps_sats,ins_vel_x,ins_vel_y,ins_vel_z,ins_pos_x,ins_pos_y,ins_pos_z,ins_is_reset,_t_sec,true_vel_x,true_vel_y,true_pos_x,true_pos_y,true_speed_ms,true_heading,err_vel_x,err_vel_y,err_pos_x,err_pos_y
13716809.0,-0.0646,-1.2997,9.5197,-0.0138,-0.0114,9.8066,-0.051,0.1903,-0.1151,88.66,-78.84,-162.08,52.202805,-2.2002,6.19,2,262.19,24 / 24,-7.056860902870039,-1.4781116999551374,0.0,0.0,0.0,0.0,False,0.0,-7.056860902870039,-1.4781116999551374,0.0,0.0,7.21,258.17,0.0,0.0,0.0,0.0
13716910.0,-0.1217,-0.3621,10.5772,0.0072,0.0055,9.8066,0.078,0.0334,-0.0201,86.09,-79.1,-162.94,52.202805,-2.2002,6.19,2,262.19,24 / 24,-7.105849371064654,-1.4546183137630522,0.024421800000137273,-0.7152168688377208,-0.14810286569360076,0.0012333009000138622,False,0.10100000000056752,-7.062974576166477,-1.4399985446229944,-0.7160295199817382,-0.1345458612083177,7.208313888891678,258.476120000039,0.042874794898176916,0.014619769140057803,-0.0008126511440174067,0.013557004485283047
13717010.0,-0.3755,-2.1702,9.9273,0.0105,-0.0079,9.8065,-0.0849,0.3813,-0.2611,87.25,-79.22,-162.72,52.202805,-2.2002,6.19,2,262.19,24 / 24,-7.198797215300409,-1.4190866593730054,0.06898180000029944,-1.430449198158576,-0.29178811435092633,0.005903480900052688,False,0.20100000000093132,-7.2413290391292,-1.2291706946259822,-1.4452115761081026,-0.24596317814393165,7.344911111115053,260.36625999998944,-0.042531823828790394,0.1899159647470232,-0.014762377949526506,0.04582493620699468
13717110.0,1.3594,-3.9958,8.6715,0.0409,-0.0152,9.8065,-0.0735,0.1976,0.0121,86.9,-79.19,-161.95,52.202805,-2.2002,6.19,2,262.19,24 / 24,-7.468967203483913,-1.4673119529852932,0.018256800000114988,-2.16383741910046,-0.4361080449693663,0.010265410900089277,False,0.3010000000012951,-7.334940521650093,-1.2783169346524015,-2.1744617800376305,-0.3789523103678138,7.445538888885683,260.1140600001068,0.13402668183382005,0.18899501833289167,-0.01062436093717034,0.05715573460155249
13717210.0,0.5774,-2.2799,9.7731,0.0105,0.0284,9.8065,-0.0837,0.2093,-0.0393,90.63,-79.4,-161.49,52.202805,-2.2002,6.19,2,262.19,24 / 24,-7.743692222411933,-1.5577454163731368,-0.040178199999034644,-2.924470390384184,-0.5873609134350868,0.009169340900159244,False,0.40099999999983993,-7.319179659524377,-1.026611225706984,-2.910663065306015,-0.46779705625592055,7.3908499999968615,262.0152299999772,0.42451256288755523,0.5311341906661529,0.013807325078169175,0.11956385717916623
13717310.0,0.7586,-0.1874,8.777,0.0073,0.0187,9.8066,-0.0537,0.0696,0.0306,92.0,-79.47,-161.57,52.202805,-2.2002,6.19,2,262.19,23 / 24,-7.832596417249732,-1.6086680794433883,-0.09333819999922804,-3.7032848223701005,-0.745681588226489,0.0024935209002218224,False,0.5010000000002037,-7.534369655713919,-0.8694039835021544,-3.666967968017168,-0.5458558945060663,7.584369444444307,263.41759999999863,0.2982267615358136,0.7392640959412339,0.03631685435293264,0.1998256937204227
13717410.0,-1.0429,-0.4976,10.6844,0.0025,0.033,9.8066,-0.0023,0.2065,-0.1568,91.33,-79.39,-159.33,52.202805,-2.2002,6.19,2,262.19,23 / 24,-7.8307695612917305,-1.5794874249261026,-0.10093319999925565,-4.4864531213000225,-0.9050893634455435,-0.007220049099737701,False,0.6010000000005675,-7.463861981650533,-0.9444980579241846,-4.409984038859446,-0.6458201335348127,7.523386111114048,262.7878900000079,0.3669075796411976,0.634989367001918,0.07646908244057649,0.25926922991073076
13717510.0,-0.9506,1.1312,9.5192,0.0087,0.0368,9.8065,-0.1773,-0.0604,0.2698,91.16,-79.26,-157.44,52.202805,-2.2002,6.19,2,262.19,23 / 24,-7.760847450161595,-1.4660866041296294,-0.07141819999914822,-5.266033971875525,-1.0573680648988841,-0.015837619099689244,False,0.7010000000009313,-7.613517173887509,-0.9100870037916747,-5.173376318554498,-0.7345536852059047,7.667730555561801,263.1832400000395,0.14733027627408646,0.5559996003379547,0.09265765332102749,0.32281437969297944
13717610.0,-1.4709,-0.6969,10.609,-0.001,0.0708,9.8064,-0.1296,-0.2917,0.2382,89.0,-79.08,-155.96,52.202805,-2.2002,6.19,2,262.19,23 / 24,-7.70369046380449,-1.3317407117246853,-0.045673199999054524,-6.039260867576642,-1.1972594306921087,-0.02169218909962068,False,0.8010000000012951,-7.787436359480342,-0.793655070490217,-5.950261873685131,-0.8017154208812596,7.827805555554154,264.180749999909,-0.08374589567585211,0.5380856412344683,0.08899899389151145,0.39554400981084914
13717709.0,-2.9221,4.7723,9.487,-0.0125,0.0721,9.8063,-0.099,-0.2133,0.2396,88.61,-79.08,-156.36,52.202805,-2.2002,6.19,2,262.19,23 / 24,-7.4717241190123005,-1.0935310437756696,-0.02177954999901583,-6.790443889427288,-1.3173103825895704,-0.02503110022453056,False,0.9000000000014552,-7.737573113676282,-1.0087806072681804,-6.719378573234055,-0.9117983979881616,7.803055555555556,262.572,-0.2658489946639815,0.08475043650748915,0.07106531619323331,0.4055119846014088
13717810.0,-0.6452,0.3022,9.777,0.0167,0.0106,9.8065,-0.0351,-0.2168,0.0632,91.14,-79.22,-155.08,52.202805,-2.2002,6.19,2,262.19,23 / 24,-7.18239687161682,-0.8925661701514354,-0.03941919999879724,-7.530476999444889,-1.4176082918916464,-0.028121637099381827,False,1.0010000000002037,-7.768957655361846,-1.117108391297142,-7.5040329839037145,-1.024327664192029,7.848875000000179,261.8175599999977,-0.5865607837450257,-0.22454222114570666,0.02644401554117426,0.39328062769961747
